"filename", "language", "C++", "Properties", "Markdown", "YAML", "Shell Script", "JSON with Comments", "XML", "CUDA C++", "Python", "Java", "jsonc", "comment", "blank", "total"
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/.devcontainer/devcontainer.json", "JSON with Comments", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 34, 13, 73
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/.github/ISSUE_TEMPLATE/bug_report.md", "Markdown", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 29
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/.github/ISSUE_TEMPLATE/feature_request.md", "Markdown", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 24
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/.github/ISSUE_TEMPLATE/questions_support.md", "Markdown", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/.github/PULL_REQUEST_TEMPLATE.md", "Markdown", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 14
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/.github/codecov.yml", "YAML", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/.github/workflows/build-doc.yml", "YAML", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 42
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/.github/workflows/c-cpp.yml", "YAML", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 1, 5, 72
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/.github/workflows/cuda.yml", "YAML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/CONTRIBUTING.md", "Markdown", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 100
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/CPPLINT.cfg", "Properties", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/GraphalyticsReport.md", "Markdown", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 97
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/Performance.md", "Markdown", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 102
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/README.md", "Markdown", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 163
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/dataset/README.md", "Markdown", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/README.md", "Markdown", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/bfs/README.md", "Markdown", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/bfs/bfs.h", "C++", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 32, 218
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/bfs/bfs_auto.h", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 18, 100
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/bfs/bfs_auto_context.h", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 73
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/bfs/bfs_context.h", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 85
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/bfs/bfs_opt.h", "C++", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 26, 191
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/bfs/bfs_opt_context.h", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 69
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/README.md", "Markdown", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/cdlp.h", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 166
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/cdlp_auto.h", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 118
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/cdlp_auto_context.h", "C++", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 104
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/cdlp_context.h", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 97
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/cdlp_opt.h", "C++", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 29, 206
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/cdlp_opt_context.h", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 73
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/cdlp_opt_ud.h", "C++", 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 239
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/cdlp_opt_ud_dense.h", "C++", 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 239
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cdlp/cdlp_utils.h", "C++", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 223
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/app_config.h", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 45
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/bfs/bfs.h", "C++", 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 27, 278
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/cdlp/cdlp.h", "C++", 666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 93, 789
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/lcc/lcc.h", "C++", 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 63, 516
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/lcc/lcc_directed.h", "C++", 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 47, 429
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/lcc/lcc_directed_opt.h", "C++", 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 27, 289
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/lcc/lcc_directed_preprocess.h", "C++", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 31, 272
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/lcc/lcc_opt.h", "C++", 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 38, 361
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/lcc/lcc_preprocess.h", "C++", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 193
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/pagerank/pagerank.h", "C++", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 39, 254
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/sssp/sssp.h", "C++", 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 311
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/wcc/wcc.h", "C++", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 226
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/cuda/wcc/wcc_opt.h", "C++", 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 50, 299
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/flags.cc", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 59
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/flags.h", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 53
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/README.md", "Markdown", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc.h", "C++", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 248
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc_auto.h", "C++", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 18, 149
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc_auto_context.h", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 93
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc_beta.h", "C++", 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 28, 376
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc_beta_context.h", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 79
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc_context.h", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 91
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc_directed.h", "C++", 629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 80, 740
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc_directed_context.h", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 83
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc_opt.h", "C++", 541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 60, 635
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/lcc/lcc_opt_context.h", "C++", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 36, 183
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/README.md", "Markdown", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank.h", "C++", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 25, 160
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_auto.h", "C++", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 127
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_auto_context.h", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 77
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_context.h", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 112
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_directed.h", "C++", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 26, 192
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_local.h", "C++", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 226
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_local_context.h", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 84
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_local_parallel.h", "C++", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 152
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_local_parallel_context.h", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 88
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_opt.h", "C++", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 29, 235
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_parallel.h", "C++", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 36, 210
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_parallel_context.h", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 91
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_push.h", "C++", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 29, 169
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_push_context.h", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 91
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_push_opt.h", "C++", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 25, 160
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/pagerank/pagerank_push_opt_context.h", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 69
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/run_app.cc", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 56
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/run_app.h", "C++", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 299
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/run_app_opt.h", "C++", 377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 32, 426
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/run_cuda_app.cu", "CUDA C++", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 14, 11, 56
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/run_cuda_app.h", "C++", 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 36, 363
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/sssp/README.md", "Markdown", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/sssp/sssp.h", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 28, 175
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/sssp/sssp_auto.h", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 23, 136
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/sssp/sssp_auto_context.h", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 82
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/sssp/sssp_context.h", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 15, 93
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/sssp/sssp_opt.h", "C++", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 29, 184
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/sssp/sssp_opt_context.h", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 13, 76
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/timer.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 82
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/wcc/README.md", "Markdown", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/wcc/wcc.h", "C++", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 33, 233
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/wcc/wcc_auto.h", "C++", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 22, 184
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/wcc/wcc_auto_context.h", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 86
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/wcc/wcc_context.h", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 79
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/wcc/wcc_opt.h", "C++", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 31, 214
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/analytical_apps/wcc/wcc_opt_context.h", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 65
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/README.md", "Markdown", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 133
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/append_only_edgecut_fragment.h", "C++", 824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 150, 1004
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/flags.h", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 45
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/fragment_indices.h", "C++", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 38, 203
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/kafka_consumer.h", "C++", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 29, 228
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/kafka_producer.h", "C++", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 127
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/run_sampler.cc", "C++", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 159
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/sampler.h", "C++", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 29, 239
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/sampler_context.h", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 125
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/thirdparty/xoroshiro/xoroshiro.hpp", "C++", 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 454, 65, 649
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/examples/gnn_sampler/util.h", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 55
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/app/auto_app_base.h", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 13, 89
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/app/batch_shuffle_app_base.h", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 13, 84
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/app/context_base.h", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 52
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/app/mutation_context.h", "C++", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 33, 238
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/app/parallel_app_base.h", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 16, 114
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/app/vertex_data_context.h", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 55
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/app/void_context.h", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 37
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/communication/communicator.h", "C++", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 20, 132
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/communication/shuffle.h", "C++", 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 87, 510
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/communication/sync_comm.h", "C++", 722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 78, 814
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/config.h", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 71
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/cuda/app/batch_shuffle_app_base.h", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 10, 96
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/cuda/app/gpu_app_base.h", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 10, 96
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/cuda/communication/communicator.h", "C++", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 217
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/cuda/fragment/coo_fragment.h", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 93
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/cuda/fragment/device_fragment.h", "C++", 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 60, 457
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/cuda/fragment/host_fragment.h", "C++", 580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 112, 719
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/cuda/parallel/batch_shuffle_message_manager.h", "C++", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 46, 274
"/Users/yangjiaqi/Documents/hugegraph_concurrency/libgrape-lite/grape/cuda/parallel/gpu_message_manager.h", "C++", 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 76, 463
